2023-11-06 13:51:05,182 INFO    StreamThr :1523823 [internal.py:wandb_internal():86] W&B internal server running at pid: 1523823, started at: 2023-11-06 13:51:05.180216
2023-11-06 13:51:05,183 DEBUG   HandlerThread:1523823 [handler.py:handle_request():146] handle_request: status
2023-11-06 13:51:05,183 INFO    WriterThread:1523823 [datastore.py:open_for_write():85] open: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231106_135105-1cnvo7gm/run-1cnvo7gm.wandb
2023-11-06 13:51:05,188 DEBUG   SenderThread:1523823 [sender.py:send():380] send: header
2023-11-06 13:51:05,204 DEBUG   SenderThread:1523823 [sender.py:send():380] send: run
2023-11-06 13:51:05,816 INFO    SenderThread:1523823 [dir_watcher.py:__init__():211] watching files in: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231106_135105-1cnvo7gm/files
2023-11-06 13:51:05,816 INFO    SenderThread:1523823 [sender.py:_start_run_threads():1122] run started: 1cnvo7gm with start time 1699275065.179979
2023-11-06 13:51:05,824 DEBUG   HandlerThread:1523823 [handler.py:handle_request():146] handle_request: check_version
2023-11-06 13:51:05,824 DEBUG   SenderThread:1523823 [sender.py:send_request():407] send_request: check_version
2023-11-06 13:51:05,894 DEBUG   HandlerThread:1523823 [handler.py:handle_request():146] handle_request: run_start
2023-11-06 13:51:05,899 ERROR   HandlerThread:1523823 [gpu.py:is_available():381] Error initializing NVML: RM has detected an NVML/RM version mismatch.
2023-11-06 13:51:05,900 DEBUG   HandlerThread:1523823 [system_info.py:__init__():32] System info init
2023-11-06 13:51:05,900 DEBUG   HandlerThread:1523823 [system_info.py:__init__():47] System info init done
2023-11-06 13:51:05,900 INFO    HandlerThread:1523823 [system_monitor.py:start():194] Starting system monitor
2023-11-06 13:51:05,900 INFO    SystemMonitor:1523823 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-06 13:51:05,901 INFO    HandlerThread:1523823 [system_monitor.py:probe():214] Collecting system info
2023-11-06 13:51:05,901 INFO    SystemMonitor:1523823 [interfaces.py:start():190] Started cpu monitoring
2023-11-06 13:51:05,901 INFO    SystemMonitor:1523823 [interfaces.py:start():190] Started disk monitoring
2023-11-06 13:51:05,902 INFO    SystemMonitor:1523823 [interfaces.py:start():190] Started memory monitoring
2023-11-06 13:51:05,902 INFO    SystemMonitor:1523823 [interfaces.py:start():190] Started network monitoring
2023-11-06 13:51:05,913 DEBUG   HandlerThread:1523823 [system_info.py:probe():196] Probing system
2023-11-06 13:51:05,923 DEBUG   HandlerThread:1523823 [system_info.py:_probe_git():181] Probing git
2023-11-06 13:51:05,941 DEBUG   HandlerThread:1523823 [system_info.py:_probe_git():189] Probing git done
2023-11-06 13:51:05,941 DEBUG   HandlerThread:1523823 [system_info.py:probe():244] Probing system done
