2023-10-25 21:07:24,919 INFO    StreamThr :3614771 [internal.py:wandb_internal():86] W&B internal server running at pid: 3614771, started at: 2023-10-25 21:07:24.917108
2023-10-25 21:07:24,920 DEBUG   HandlerThread:3614771 [handler.py:handle_request():146] handle_request: status
2023-10-25 21:07:24,921 INFO    WriterThread:3614771 [datastore.py:open_for_write():85] open: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231025_210724-5ydq0rg6/run-5ydq0rg6.wandb
2023-10-25 21:07:24,924 DEBUG   SenderThread:3614771 [sender.py:send():380] send: header
2023-10-25 21:07:24,944 DEBUG   SenderThread:3614771 [sender.py:send():380] send: run
2023-10-25 21:07:25,415 INFO    SenderThread:3614771 [dir_watcher.py:__init__():211] watching files in: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231025_210724-5ydq0rg6/files
2023-10-25 21:07:25,415 INFO    SenderThread:3614771 [sender.py:_start_run_threads():1122] run started: 5ydq0rg6 with start time 1698260844.917327
2023-10-25 21:07:25,422 DEBUG   HandlerThread:3614771 [handler.py:handle_request():146] handle_request: check_version
2023-10-25 21:07:25,422 DEBUG   SenderThread:3614771 [sender.py:send_request():407] send_request: check_version
2023-10-25 21:07:25,493 DEBUG   HandlerThread:3614771 [handler.py:handle_request():146] handle_request: run_start
2023-10-25 21:07:25,500 DEBUG   HandlerThread:3614771 [system_info.py:__init__():32] System info init
2023-10-25 21:07:25,500 DEBUG   HandlerThread:3614771 [system_info.py:__init__():47] System info init done
2023-10-25 21:07:25,500 INFO    HandlerThread:3614771 [system_monitor.py:start():194] Starting system monitor
2023-10-25 21:07:25,500 INFO    SystemMonitor:3614771 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-25 21:07:25,500 INFO    HandlerThread:3614771 [system_monitor.py:probe():214] Collecting system info
2023-10-25 21:07:25,501 INFO    SystemMonitor:3614771 [interfaces.py:start():190] Started cpu monitoring
2023-10-25 21:07:25,501 INFO    SystemMonitor:3614771 [interfaces.py:start():190] Started disk monitoring
2023-10-25 21:07:25,502 INFO    SystemMonitor:3614771 [interfaces.py:start():190] Started gpu monitoring
2023-10-25 21:07:25,502 INFO    SystemMonitor:3614771 [interfaces.py:start():190] Started memory monitoring
2023-10-25 21:07:25,503 INFO    SystemMonitor:3614771 [interfaces.py:start():190] Started network monitoring
2023-10-25 21:07:25,530 DEBUG   HandlerThread:3614771 [system_info.py:probe():196] Probing system
2023-10-25 21:07:25,540 DEBUG   HandlerThread:3614771 [system_info.py:_probe_git():181] Probing git
2023-10-25 21:07:25,557 DEBUG   HandlerThread:3614771 [system_info.py:_probe_git():189] Probing git done
2023-10-25 21:07:25,557 DEBUG   HandlerThread:3614771 [system_info.py:probe():244] Probing system done
