2023-10-25 21:09:52,560 INFO    StreamThr :3615032 [internal.py:wandb_internal():86] W&B internal server running at pid: 3615032, started at: 2023-10-25 21:09:52.558563
2023-10-25 21:09:52,562 DEBUG   HandlerThread:3615032 [handler.py:handle_request():146] handle_request: status
2023-10-25 21:09:52,563 INFO    WriterThread:3615032 [datastore.py:open_for_write():85] open: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231025_210952-432czggl/run-432czggl.wandb
2023-10-25 21:09:52,635 DEBUG   SenderThread:3615032 [sender.py:send():380] send: header
2023-10-25 21:09:52,635 DEBUG   SenderThread:3615032 [sender.py:send():380] send: run
2023-10-25 21:09:53,080 INFO    SenderThread:3615032 [dir_watcher.py:__init__():211] watching files in: /nfs/home/students/t.reim/bachelor/pytorchtest/wandb/run-20231025_210952-432czggl/files
2023-10-25 21:09:53,080 INFO    SenderThread:3615032 [sender.py:_start_run_threads():1122] run started: 432czggl with start time 1698260992.558574
2023-10-25 21:09:53,088 DEBUG   HandlerThread:3615032 [handler.py:handle_request():146] handle_request: check_version
2023-10-25 21:09:53,088 DEBUG   SenderThread:3615032 [sender.py:send_request():407] send_request: check_version
2023-10-25 21:09:53,161 DEBUG   HandlerThread:3615032 [handler.py:handle_request():146] handle_request: run_start
2023-10-25 21:09:53,166 DEBUG   HandlerThread:3615032 [system_info.py:__init__():32] System info init
2023-10-25 21:09:53,166 DEBUG   HandlerThread:3615032 [system_info.py:__init__():47] System info init done
2023-10-25 21:09:53,166 INFO    HandlerThread:3615032 [system_monitor.py:start():194] Starting system monitor
2023-10-25 21:09:53,167 INFO    SystemMonitor:3615032 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-10-25 21:09:53,167 INFO    HandlerThread:3615032 [system_monitor.py:probe():214] Collecting system info
2023-10-25 21:09:53,167 INFO    SystemMonitor:3615032 [interfaces.py:start():190] Started cpu monitoring
2023-10-25 21:09:53,168 INFO    SystemMonitor:3615032 [interfaces.py:start():190] Started disk monitoring
2023-10-25 21:09:53,168 INFO    SystemMonitor:3615032 [interfaces.py:start():190] Started gpu monitoring
2023-10-25 21:09:53,169 INFO    SystemMonitor:3615032 [interfaces.py:start():190] Started memory monitoring
2023-10-25 21:09:53,169 INFO    SystemMonitor:3615032 [interfaces.py:start():190] Started network monitoring
2023-10-25 21:09:53,200 DEBUG   HandlerThread:3615032 [system_info.py:probe():196] Probing system
2023-10-25 21:09:53,210 DEBUG   HandlerThread:3615032 [system_info.py:_probe_git():181] Probing git
2023-10-25 21:09:53,228 DEBUG   HandlerThread:3615032 [system_info.py:_probe_git():189] Probing git done
2023-10-25 21:09:53,228 DEBUG   HandlerThread:3615032 [system_info.py:probe():244] Probing system done
