2023-11-17 15:24:31,948 DEBUG   HandlerThread:648187 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-36-generic-x86_64-with-glibc2.10', 'python': '3.8.18', 'heartbeatAt': '2023-11-17T14:24:31.925824', 'startedAt': '2023-11-17T14:24:31.320464', 'docker': None, 'cuda': None, 'args': ('-data', 'gold_stand', '-model', 'dscript_like', '-max', '2000', '-lr', '0.001', '-epoch', '25', '-batch', '128', '-sub', '-subsize', '0.2', '-emb', '-emb_dim', '1280', '-wandb'), 'state': 'running', 'program': '/nfs/home/students/t.reim/bachelor/pytorchtest/main.py', 'codePathLocal': None, 'codePath': 'main.py', 'git': {'remote': 'git@github.com:BlackCetus/bachelor.git', 'commit': '4e9d4d1f427a400efac812141f91e6cca9a0f9f1'}, 'email': 't.reim@tum.de', 'root': '/nfs/home/students/t.reim/bachelor/pytorchtest', 'host': 'gpu02.exbio.wzw.tum.de', 'username': 't.reim', 'executable': '/nfs/home/students/t.reim/.conda/envs/mamba2/bin/python', 'cpu_count': 64, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2590.308437500003, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3312.198, 'min': 0.0, 'max': 0.0}, {'current': 3314.074, 'min': 0.0, 'max': 0.0}, {'current': 3307.851, 'min': 0.0, 'max': 0.0}, {'current': 3311.763, 'min': 0.0, 'max': 0.0}, {'current': 3300.778, 'min': 0.0, 'max': 0.0}, {'current': 3300.264, 'min': 0.0, 'max': 0.0}, {'current': 3300.181, 'min': 0.0, 'max': 0.0}, {'current': 3328.98, 'min': 0.0, 'max': 0.0}, {'current': 3300.128, 'min': 0.0, 'max': 0.0}, {'current': 3329.661, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 3347.19, 'min': 0.0, 'max': 0.0}, {'current': 3324.493, 'min': 0.0, 'max': 0.0}, {'current': 3344.951, 'min': 0.0, 'max': 0.0}, {'current': 3305.538, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 3313.679, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2939.534, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2025.497, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 3341.032, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}, {'current': 2345.602, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 548.0470123291016, 'used': 35.148658752441406}}, 'gpu': 'NVIDIA A40', 'gpu_count': 3, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}, {'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.4728698730469}}
2023-11-17 15:24:31,948 INFO    HandlerThread:648187 [system_monitor.py:probe():224] Finished collecting system info
2023-11-17 15:24:31,948 INFO    HandlerThread:648187 [system_monitor.py:probe():227] Publishing system info
2023-11-17 15:24:31,948 DEBUG   HandlerThread:648187 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-17 15:24:31,952 DEBUG   HandlerThread:648187 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-17 15:24:31,952 DEBUG   HandlerThread:648187 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-11-17 15:24:32,804 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/conda-environment.yaml
2023-11-17 15:24:32,804 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/requirements.txt
2023-11-17 15:24:33,722 DEBUG   HandlerThread:648187 [system_info.py:_save_conda():87] Saving conda packages done
2023-11-17 15:24:33,727 INFO    HandlerThread:648187 [system_monitor.py:probe():229] Finished publishing system info
2023-11-17 15:24:33,730 DEBUG   SenderThread:648187 [sender.py:send():380] send: files
2023-11-17 15:24:33,730 INFO    SenderThread:648187 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-11-17 15:24:33,736 DEBUG   SenderThread:648187 [sender.py:send():380] send: telemetry
2023-11-17 15:24:33,736 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: stop_status
2023-11-17 15:24:33,737 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: stop_status
2023-11-17 15:24:33,738 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 15:24:33,804 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/conda-environment.yaml
2023-11-17 15:24:33,804 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-metadata.json
2023-11-17 15:24:34,401 INFO    wandb-upload_0:648187 [upload_job.py:push():131] Uploaded file /tmp/tmpd0aoya95wandb/5w3h4hab-wandb-metadata.json
2023-11-17 15:24:34,804 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:36,670 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 15:24:36,808 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:38,811 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:39,694 DEBUG   SenderThread:648187 [sender.py:send():380] send: exit
2023-11-17 15:24:39,694 INFO    SenderThread:648187 [sender.py:send_exit():585] handling exit code: 1
2023-11-17 15:24:39,694 INFO    SenderThread:648187 [sender.py:send_exit():587] handling runtime: 7
2023-11-17 15:24:39,699 INFO    SenderThread:648187 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 15:24:39,699 INFO    SenderThread:648187 [sender.py:send_exit():593] send defer
2023-11-17 15:24:39,699 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,700 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-17 15:24:39,700 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,700 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-17 15:24:39,700 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 1
2023-11-17 15:24:39,700 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,700 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-17 15:24:39,700 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,700 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-17 15:24:39,700 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 2
2023-11-17 15:24:39,700 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,700 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-17 15:24:39,700 INFO    HandlerThread:648187 [system_monitor.py:finish():203] Stopping system monitor
2023-11-17 15:24:39,700 DEBUG   SystemMonitor:648187 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-17 15:24:39,700 INFO    HandlerThread:648187 [interfaces.py:finish():202] Joined cpu monitor
2023-11-17 15:24:39,701 INFO    HandlerThread:648187 [interfaces.py:finish():202] Joined disk monitor
2023-11-17 15:24:39,700 DEBUG   SystemMonitor:648187 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-17 15:24:39,701 DEBUG   SystemMonitor:648187 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-17 15:24:39,812 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_created():271] file/dir created: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-summary.json
2023-11-17 15:24:39,897 INFO    HandlerThread:648187 [interfaces.py:finish():202] Joined gpu monitor
2023-11-17 15:24:39,898 INFO    HandlerThread:648187 [interfaces.py:finish():202] Joined memory monitor
2023-11-17 15:24:39,898 INFO    HandlerThread:648187 [interfaces.py:finish():202] Joined network monitor
2023-11-17 15:24:39,898 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,898 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 2
2023-11-17 15:24:39,898 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 3
2023-11-17 15:24:39,898 DEBUG   SenderThread:648187 [sender.py:send():380] send: stats
2023-11-17 15:24:39,899 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,899 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 3
2023-11-17 15:24:39,899 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,899 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 3
2023-11-17 15:24:39,899 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 4
2023-11-17 15:24:39,899 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,899 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 4
2023-11-17 15:24:39,899 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,899 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 4
2023-11-17 15:24:39,899 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 5
2023-11-17 15:24:39,899 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,899 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 5
2023-11-17 15:24:39,899 DEBUG   SenderThread:648187 [sender.py:send():380] send: summary
2023-11-17 15:24:39,903 INFO    SenderThread:648187 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-11-17 15:24:39,904 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,904 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 5
2023-11-17 15:24:39,904 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 6
2023-11-17 15:24:39,904 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:39,904 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 6
2023-11-17 15:24:39,904 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:39,904 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 6
2023-11-17 15:24:39,907 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: status_report
2023-11-17 15:24:40,098 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 7
2023-11-17 15:24:40,098 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:40,098 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 7
2023-11-17 15:24:40,098 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:40,098 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 7
2023-11-17 15:24:40,693 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 15:24:40,813 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-summary.json
2023-11-17 15:24:40,813 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/config.yaml
2023-11-17 15:24:41,815 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:43,702 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 8
2023-11-17 15:24:43,702 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 15:24:43,702 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:43,702 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 8
2023-11-17 15:24:43,703 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:43,703 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 8
2023-11-17 15:24:43,703 INFO    SenderThread:648187 [job_builder.py:build():281] Attempting to build job artifact
2023-11-17 15:24:43,703 INFO    SenderThread:648187 [job_builder.py:_get_source_type():393] is repo sourced job
2023-11-17 15:24:43,706 INFO    SenderThread:648187 [job_builder.py:build():369] adding wandb-job metadata file
2023-11-17 15:24:43,726 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 9
2023-11-17 15:24:43,727 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:43,727 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 9
2023-11-17 15:24:43,727 DEBUG   SenderThread:648187 [sender.py:send():380] send: artifact
2023-11-17 15:24:43,816 INFO    Thread-12 :648187 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:44,542 INFO    SenderThread:648187 [sender.py:send_artifact():1456] sent artifact job-git_github.com_BlackCetus_bachelor.git_main.py - {'id': 'QXJ0aWZhY3Q6NjQxNDYyNjEz', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwOTgzNjg1OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjQxNTM4NDI3', 'versionIndex': 25}}}
2023-11-17 15:24:44,542 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:44,542 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 9
2023-11-17 15:24:44,542 INFO    SenderThread:648187 [dir_watcher.py:finish():358] shutting down directory watcher
2023-11-17 15:24:44,817 INFO    SenderThread:648187 [dir_watcher.py:finish():388] scan: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files
2023-11-17 15:24:44,817 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/config.yaml config.yaml
2023-11-17 15:24:44,817 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-metadata.json wandb-metadata.json
2023-11-17 15:24:44,817 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/requirements.txt requirements.txt
2023-11-17 15:24:44,819 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log output.log
2023-11-17 15:24:44,821 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/conda-environment.yaml conda-environment.yaml
2023-11-17 15:24:44,822 INFO    SenderThread:648187 [dir_watcher.py:finish():402] scan save: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-summary.json wandb-summary.json
2023-11-17 15:24:44,823 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 10
2023-11-17 15:24:44,826 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:44,826 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 10
2023-11-17 15:24:44,826 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:44,826 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 10
2023-11-17 15:24:44,826 INFO    SenderThread:648187 [file_pusher.py:finish():175] shutting down file pusher
2023-11-17 15:24:45,175 INFO    wandb-upload_0:648187 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/config.yaml
2023-11-17 15:24:45,220 INFO    wandb-upload_1:648187 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/requirements.txt
2023-11-17 15:24:45,258 INFO    wandb-upload_2:648187 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/output.log
2023-11-17 15:24:45,273 INFO    wandb-upload_4:648187 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/wandb-summary.json
2023-11-17 15:24:45,273 INFO    wandb-upload_3:648187 [upload_job.py:push():131] Uploaded file /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/files/conda-environment.yaml
2023-11-17 15:24:45,473 INFO    Thread-11 :648187 [sender.py:transition_state():613] send defer: 11
2023-11-17 15:24:45,473 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:45,473 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 11
2023-11-17 15:24:45,473 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:45,473 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 11
2023-11-17 15:24:45,473 INFO    SenderThread:648187 [file_pusher.py:join():181] waiting for file pusher
2023-11-17 15:24:45,473 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 12
2023-11-17 15:24:45,473 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:45,474 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 12
2023-11-17 15:24:45,474 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:45,474 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 12
2023-11-17 15:24:45,474 INFO    SenderThread:648187 [file_stream.py:finish():595] file stream finish called
2023-11-17 15:24:45,633 INFO    SenderThread:648187 [file_stream.py:finish():599] file stream finish is done
2023-11-17 15:24:45,633 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 13
2023-11-17 15:24:45,633 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:45,633 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 13
2023-11-17 15:24:45,633 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:45,633 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 13
2023-11-17 15:24:45,633 INFO    SenderThread:648187 [sender.py:transition_state():613] send defer: 14
2023-11-17 15:24:45,634 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: defer
2023-11-17 15:24:45,634 INFO    HandlerThread:648187 [handler.py:handle_request_defer():172] handle defer: 14
2023-11-17 15:24:45,634 DEBUG   SenderThread:648187 [sender.py:send():380] send: final
2023-11-17 15:24:45,634 DEBUG   SenderThread:648187 [sender.py:send():380] send: footer
2023-11-17 15:24:45,634 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: defer
2023-11-17 15:24:45,634 INFO    SenderThread:648187 [sender.py:send_request_defer():609] handle sender defer: 14
2023-11-17 15:24:45,634 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: poll_exit
2023-11-17 15:24:45,634 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: poll_exit
2023-11-17 15:24:45,634 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: server_info
2023-11-17 15:24:45,635 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: server_info
2023-11-17 15:24:45,636 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: get_summary
2023-11-17 15:24:45,636 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: sampled_history
2023-11-17 15:24:45,637 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-17 15:24:45,637 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: job_info
2023-11-17 15:24:45,796 DEBUG   SenderThread:648187 [sender.py:send_request():407] send_request: job_info
2023-11-17 15:24:45,796 INFO    MainThread:648187 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-11-17 15:24:45,796 INFO    MainThread:648187 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-11-17 15:24:45,796 INFO    MainThread:648187 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-11-17 15:24:45,796 DEBUG   HandlerThread:648187 [handler.py:handle_request():146] handle_request: shutdown
2023-11-17 15:24:45,796 INFO    HandlerThread:648187 [handler.py:finish():866] shutting down handler
2023-11-17 15:24:46,637 INFO    WriterThread:648187 [datastore.py:close():294] close: /nfs/home/students/t.reim/bachelor/pytorchtest/slurm/wandb/run-20231117_152431-qocslfco/run-qocslfco.wandb
2023-11-17 15:24:46,796 INFO    SenderThread:648187 [sender.py:finish():1534] shutting down sender
